edit_timestamp	platform	edit_count
20150305	mobile web	15
20150306	mobile app	5
20150306	mobile web	7
20150307	mobile app	1
20150307	mobile web	8
20150308	mobile app	2
20150308	mobile web	2
20150309	mobile app	3
20150309	mobile web	6
20150310	mobile app	4
20150310	mobile web	4
20150311	mobile web	5
20150312	mobile app	6
20150312	mobile web	16
20150313	mobile web	1
20150314	mobile web	11
20150315	mobile web	2
20150316	mobile web	6
20150317	mobile web	5
20150319	mobile web	1
20150320	mobile app	3
20150320	mobile web	8
20150321	mobile web	1
20150322	mobile app	1
20150322	mobile web	3
20150325	mobile app	2
20150325	mobile web	3
20150326	mobile app	2
20150326	mobile web	4
20150328	mobile app	1
20150328	mobile web	2
20150329	mobile app	11
20150329	mobile web	11
20150330	mobile app	1
20150330	mobile web	27
20150401	mobile app	2
20150401	mobile web	3
20150402	mobile app	1
20150402	mobile web	1
20150403	mobile app	1
20150403	mobile web	7
20150404	mobile web	4
20150405	mobile app	3
20150405	mobile web	9
20150406	mobile web	6
20150407	mobile app	5
20150407	mobile web	5
20150408	mobile app	2
20150408	mobile web	2
20150410	mobile app	1
20150410	mobile web	3
20150412	mobile app	2
20150412	mobile web	3
20150413	mobile app	1
20150413	mobile web	5
20150414	mobile app	8
20150414	mobile web	9
20150416	mobile web	1
20150417	mobile app	1
20150417	mobile web	6
20150418	mobile app	4
20150418	mobile web	5
20150419	mobile app	1
20150419	mobile web	2
20150420	mobile web	4
20150421	mobile web	1
20150422	mobile app	2
20150422	mobile web	2
20150423	mobile app	1
20150423	mobile web	2
20150424	mobile app	9
20150424	mobile web	10
20150425	mobile app	3
20150425	mobile web	4
20150426	mobile app	2
20150426	mobile web	9
20150427	mobile app	5
20150427	mobile web	7
20150428	mobile app	2
20150428	mobile web	2
20150429	mobile web	1
20150501	mobile web	20
20150502	mobile app	1
20150502	mobile web	1
20150503	mobile web	2
20150505	mobile app	1
20150505	mobile web	4
20150506	mobile app	2
20150506	mobile web	2
20150507	mobile web	2
20150508	mobile web	1
20150512	mobile app	1
20150512	mobile web	3
20150514	mobile app	3
20150514	mobile web	4
20150515	mobile app	3
20150515	mobile web	4
20150516	mobile web	1
20150518	mobile app	1
20150518	mobile web	2
20150519	mobile web	1
20150522	mobile web	5
20150524	mobile app	5
20150524	mobile web	7
20150525	mobile app	1
20150525	mobile web	1
20150528	mobile web	1
20150529	mobile web	1
20150531	mobile app	1
20150531	mobile web	3
20150601	mobile app	2
20150601	mobile web	3
20150602	mobile web	3
20150603	mobile app	1
20150603	mobile web	4
20150605	mobile app	2
20150605	mobile web	2
20150606	mobile app	2
20150606	mobile web	3
20150607	mobile app	1
20150607	mobile web	1
20150609	mobile web	1
20150610	mobile app	5
20150610	mobile web	7
20150611	mobile app	5
20150611	mobile web	5
20150612	mobile app	7
20150612	mobile web	7
20150614	mobile web	1
20150615	mobile app	1
20150615	mobile web	1
20150616	mobile web	7
20150617	mobile app	1
20150617	mobile web	2
20150619	mobile app	3
20150619	mobile web	3
20150620	mobile app	1
20150620	mobile web	4
20150621	mobile app	5
20150621	mobile web	14
20150622	mobile app	1
20150622	mobile web	1
20150623	mobile web	7
20150625	mobile app	2
20150625	mobile web	6
20150626	mobile app	4
20150626	mobile web	6
20150627	mobile app	2
20150627	mobile web	2
20150628	mobile app	2
20150628	mobile web	3
20150629	mobile app	1
20150629	mobile web	3
20150630	mobile web	15
20150701	mobile app	9
20150701	mobile web	12
20150702	mobile app	3
20150702	mobile web	6
20150704	mobile web	1
20150705	mobile app	2
20150705	mobile web	5
20150706	mobile app	4
20150706	mobile web	4
20150707	mobile app	1
20150707	mobile web	2
20150708	mobile app	4
20150708	mobile web	8
20150709	mobile app	2
20150709	mobile web	2
20150710	mobile web	4
20150711	mobile app	1
20150711	mobile web	5
20150712	mobile app	2
20150712	mobile web	3
20150714	mobile app	2
20150714	mobile web	3
20150716	mobile web	1
20150717	mobile web	6
20150718	mobile web	3
20150719	mobile web	2
20150720	mobile app	1
20150720	mobile web	1
20150721	mobile app	1
20150721	mobile web	4
20150722	mobile app	3
20150722	mobile web	7
20150723	mobile web	6
20150724	mobile app	1
20150724	mobile web	1
20150725	mobile app	1
20150725	mobile web	2
20150726	mobile app	5
20150726	mobile web	8
20150728	mobile app	2
20150728	mobile web	2
20150729	mobile app	3
20150729	mobile web	5
20150730	mobile app	1
20150730	mobile web	4
20150731	mobile app	1
20150731	mobile web	2
20150801	mobile app	1
20150801	mobile web	1
20150802	mobile app	4
20150802	mobile web	5
20150803	mobile app	1
20150803	mobile web	1
20150804	mobile app	1
20150804	mobile web	1
20150805	mobile app	3
20150805	mobile web	10
20150806	mobile app	2
20150806	mobile web	2
20150807	mobile app	2
20150807	mobile web	3
20150808	mobile app	6
20150808	mobile web	14
20150809	mobile app	1
20150809	mobile web	32
20150810	mobile app	1
20150810	mobile web	4
20150811	mobile web	3
20150812	mobile app	7
20150812	mobile web	11
20150813	mobile app	18
20150813	mobile web	23
20150814	mobile app	7
20150814	mobile web	8
20150815	mobile web	2
20150816	mobile app	1
20150816	mobile web	2
20150817	mobile web	1
20150818	mobile web	5
20150819	mobile app	2
20150819	mobile web	2
20150820	mobile app	2
20150820	mobile web	3
20150821	mobile app	15
20150821	mobile web	24
20150822	mobile app	1
20150822	mobile web	8
20150823	mobile app	3
20150823	mobile web	4
20150824	mobile web	8
20150825	mobile app	2
20150825	mobile web	2
20150826	mobile app	1
20150826	mobile web	4
20150827	mobile app	1
20150827	mobile web	8
20150828	mobile app	1
20150828	mobile web	4
20150829	mobile app	2
20150829	mobile web	3
20150830	mobile app	2
20150830	mobile web	10
20150831	mobile app	2
20150831	mobile web	8
20150901	mobile app	1
20150901	mobile web	3
20150902	mobile app	1
20150902	mobile web	1
20150903	mobile app	2
20150903	mobile web	7
20150904	mobile app	2
20150904	mobile web	3
20150905	mobile web	1
20150906	mobile web	6
20150907	mobile app	2
20150907	mobile web	5
20150908	mobile app	1
20150908	mobile web	2
20150909	mobile app	6
20150909	mobile web	6
20150911	mobile web	1
20150912	mobile app	3
20150912	mobile web	3
20150913	mobile app	1
20150913	mobile web	1
20150914	mobile app	2
20150914	mobile web	3
20150915	mobile app	5
20150915	mobile web	5
20150916	mobile app	2
20150916	mobile web	2
20150917	mobile app	1
20150917	mobile web	6
20150918	mobile app	3
20150918	mobile web	4
20150919	mobile app	2
20150919	mobile web	3
20150920	mobile web	3
20150921	mobile app	1
20150921	mobile web	4
20150922	mobile app	6
20150922	mobile web	7
20150923	mobile app	7
20150923	mobile web	7
20150924	mobile app	1
20150924	mobile web	7
20150925	mobile app	1
20150925	mobile web	2
20150926	mobile app	1
20150926	mobile web	2
20150927	mobile app	1
20150927	mobile web	3
20150928	mobile web	1
20150929	mobile web	1
20150930	mobile app	2
20150930	mobile web	3
20151001	mobile app	1
20151001	mobile web	2
20151002	mobile web	3
20151003	mobile app	1
20151003	mobile web	3
20151004	mobile app	2
20151004	mobile web	5
20151005	mobile app	1
20151005	mobile web	3
20151006	mobile web	2
20151007	mobile web	1
20151008	mobile app	21
20151008	mobile web	24
20151009	mobile app	7
20151009	mobile web	3
20151010	mobile app	18
20151010	mobile web	20
20151011	mobile app	11
20151011	mobile web	12
20151012	mobile app	4
20151012	mobile web	6
20151013	mobile app	2
20151013	mobile web	2
20151014	mobile app	2
20151014	mobile web	2
20151015	mobile app	2
20151015	mobile web	6
20151016	mobile app	1
20151016	mobile web	1
20151018	mobile app	6
20151018	mobile web	12
20151020	mobile web	1
20151021	mobile app	1
20151021	mobile web	6
20151022	mobile app	2
20151022	mobile web	2
20151023	mobile app	1
20151023	mobile web	2
20151024	mobile app	15
20151024	mobile web	20
20151025	mobile app	10
20151025	mobile web	13
20151026	mobile app	2
20151026	mobile web	2
20151027	mobile app	9
20151027	mobile web	9
20151028	mobile app	1
20151028	mobile web	4
20151029	mobile app	8
20151029	mobile web	8
20151030	mobile app	5
20151030	mobile web	10
20151031	mobile app	1
20151031	mobile web	3
20151101	mobile app	1
20151101	mobile web	2
20151103	mobile app	1
20151103	mobile web	2
20151104	mobile app	11
20151104	mobile web	15
20151105	mobile app	1
20151105	mobile web	9
20151106	mobile app	1
20151106	mobile web	2
20151107	mobile app	6
20151107	mobile web	8
20151108	mobile web	2
20151109	mobile app	5
20151109	mobile web	8
20151110	mobile app	2
20151110	mobile web	3
20151111	mobile app	3
20151111	mobile web	3
20151112	mobile app	1
20151112	mobile web	3
20151114	mobile web	6
20151115	mobile app	1
20151115	mobile web	2
20151116	mobile app	3
20151116	mobile web	3
20151117	mobile app	1
20151117	mobile web	3
20151118	mobile app	1
20151118	mobile web	4
20151119	mobile web	5
20151121	mobile web	4
20151122	mobile web	20
20151123	mobile app	2
20151123	mobile web	7
20151124	mobile app	3
20151124	mobile web	4
20151125	mobile app	1
20151125	mobile web	2
20151126	mobile web	1
20151127	mobile app	1
20151127	mobile web	2
20151128	mobile web	1
20151129	mobile app	1
20151129	mobile web	7
20151130	mobile app	3
20151130	mobile web	3
20151201	mobile app	1
20151201	mobile web	1
20151202	mobile web	2
20151203	mobile web	3
20151204	mobile web	1
20151205	mobile web	1
20151207	mobile web	3
20151209	mobile app	1
20151209	mobile web	2
20151210	mobile app	1
20151210	mobile web	5
20151211	mobile app	7
20151211	mobile web	8
20151212	mobile app	1
20151212	mobile web	4
20151213	mobile app	7
20151213	mobile web	7
20151214	mobile app	4
20151214	mobile web	6
20151215	mobile app	1
20151215	mobile web	6
20151216	mobile app	1
20151216	mobile web	1
20151217	mobile web	1
20151219	mobile web	2
20151220	mobile app	5
20151220	mobile web	20
20151221	mobile app	7
20151221	mobile web	8
20151223	mobile web	4
20151224	mobile web	1
20151225	mobile app	1
20151225	mobile web	2
20151226	mobile app	5
20151226	mobile web	6
20151227	mobile app	2
20151227	mobile web	5
20151228	mobile app	8
20151228	mobile web	9
20151229	mobile app	1
20151229	mobile web	3
20160101	mobile app	16
20160101	mobile web	23
20160102	mobile app	19
20160102	mobile web	21
20160103	mobile app	3
20160103	mobile web	5
20160104	mobile app	4
20160104	mobile web	5
20160105	mobile app	1
20160105	mobile web	1
20160106	mobile web	3
20160107	mobile app	1
20160107	mobile web	2
20160108	mobile app	3
20160108	mobile web	5
20160109	mobile app	1
20160109	mobile web	3
20160110	mobile app	1
20160110	mobile web	1
20160111	mobile web	4
20160112	mobile app	3
20160112	mobile web	5
20160113	mobile web	3
20160114	mobile app	3
20160114	mobile web	3
20160115	mobile web	1
20160116	mobile app	1
20160116	mobile web	2
20160117	mobile web	1
20160118	mobile app	2
20160118	mobile web	7
20160120	mobile app	1
20160120	mobile web	1
20160121	mobile web	3
20160122	mobile web	1
20160123	mobile app	1
20160123	mobile web	2
20160124	mobile app	2
20160124	mobile web	6
20160125	mobile app	1
20160125	mobile web	11
20160126	mobile web	1
20160127	mobile app	5
20160127	mobile web	7
20160129	mobile app	3
20160129	mobile web	4
20160130	mobile app	2
20160130	mobile web	2
20160131	mobile app	2
20160131	mobile web	3
20160202	mobile web	1
20160203	mobile app	1
20160203	mobile web	2
20160204	mobile app	1
20160204	mobile web	3
20160205	mobile app	6
20160205	mobile web	9
20160206	mobile app	2
20160206	mobile web	23
20160207	mobile web	12
20160209	mobile app	3
20160209	mobile web	12
20160210	mobile app	8
20160210	mobile web	8
20160211	mobile web	2
20160212	mobile web	5
20160213	mobile app	2
20160213	mobile web	4
20160215	mobile web	4
20160216	mobile app	3
20160216	mobile web	5
20160217	mobile app	3
20160218	mobile app	1
20160218	mobile web	3
20160219	mobile app	2
20160219	mobile web	4
20160220	mobile app	1
20160220	mobile web	2
20160221	mobile app	1
20160221	mobile web	1
20160222	mobile app	7
20160222	mobile web	3
20160223	mobile app	3
20160223	mobile web	2
20160224	mobile app	1
20160224	mobile web	6
20160225	mobile app	1
20160225	mobile web	3
20160228	mobile app	2
20160228	mobile web	5
20160229	mobile app	2
20160302	mobile web	7
20160303	mobile web	1
20160304	mobile app	3
20160304	mobile web	2
20160305	mobile web	1
20160306	mobile web	2
20160307	mobile web	4
20160309	mobile web	6
20160310	mobile app	11
20160310	mobile web	9
20160313	mobile app	1
20160314	mobile app	3
20160314	mobile web	7
20160315	mobile app	1
20160315	mobile web	1
20160317	mobile app	1
20160320	mobile app	2
20160320	mobile web	2
20160322	mobile app	1
20160322	mobile web	2
20160323	mobile app	5
20160323	mobile web	2
20160324	mobile app	1
20160325	mobile app	2
20160325	mobile web	4
20160326	mobile web	1
20160327	mobile app	2
20160327	mobile web	3
20160328	mobile app	1
20160329	mobile web	1
20160330	mobile web	5
20160331	mobile app	1
20160401	mobile web	1
20160402	mobile app	8
20160403	mobile app	2
20160403	mobile web	3
20160404	mobile web	4
20160405	mobile app	8
20160405	mobile web	2
20160408	mobile app	1
20160408	mobile web	3
20160409	mobile app	4
20160409	mobile web	5
20160412	mobile app	1
20160412	mobile web	2
20160413	mobile web	2
20160414	mobile app	7
20160414	mobile web	12
20160415	mobile web	4
20160416	mobile web	1
20160417	mobile app	1
20160417	mobile web	29
20160418	mobile web	2
20160421	mobile web	1
20160422	mobile web	1
20160424	mobile web	1
20160425	mobile app	1
20160425	mobile web	1
20160427	mobile app	1
20160428	mobile app	4
20160428	mobile web	4
20160429	mobile app	1
20160429	mobile web	2
20160501	mobile app	1
20160502	mobile web	4
20160503	mobile web	11
20160504	mobile web	4
20160506	mobile app	1
20160506	mobile web	3
20160507	mobile web	4
20160508	mobile web	1
20160509	mobile web	5
20160510	mobile web	1
20160511	mobile web	10
20160512	mobile web	5
20160513	mobile web	4
20160514	mobile app	1
20160515	mobile web	5
20160516	mobile app	1
20160516	mobile web	2
20160517	mobile app	1
20160517	mobile web	6
20160518	mobile app	9
20160519	mobile web	8
20160520	mobile web	6
20160521	mobile web	1
20160523	mobile web	1
20160524	mobile web	2
20160526	mobile app	1
20160526	mobile web	1
20160527	mobile web	1
20160528	mobile web	1
20160529	mobile web	1
20160530	mobile web	6
20160531	mobile app	1
20160531	mobile web	8
20160601	mobile app	8
20160602	mobile app	1
20160604	mobile app	1
20160604	mobile web	1
20160605	mobile app	2
20160605	mobile web	1
20160606	mobile web	2
20160607	mobile web	17
20160608	mobile web	2
20160609	mobile web	4
20160610	mobile app	1
20160611	mobile app	2
20160611	mobile web	4
20160612	mobile web	1
20160614	mobile app	1
20160614	mobile web	1
20160615	mobile app	1
20160615	mobile web	3
20160616	mobile web	6
20160617	mobile web	2
20160618	mobile app	1
20160618	mobile web	3
20160619	mobile web	1
20160620	mobile app	4
20160620	mobile web	1
20160621	mobile app	2
20160621	mobile web	17
20160622	mobile app	8
20160622	mobile web	1
20160623	mobile app	5
20160623	mobile web	14
20160624	mobile app	1
20160624	mobile web	11
20160625	mobile app	1
20160625	mobile web	10
20160627	mobile app	1
20160627	mobile web	8
20160628	mobile app	2
20160628	mobile web	10
20160629	mobile app	2
20160629	mobile web	1
20160630	mobile web	1
20160701	mobile web	8
20160702	mobile app	9
20160703	mobile app	2
20160703	mobile web	8
20160704	mobile web	6
20160705	mobile app	2
20160705	mobile web	1
20160706	mobile web	8
20160707	mobile app	2
20160707	mobile web	10
20160708	mobile web	5
20160709	mobile app	3
20160709	mobile web	15
20160710	mobile app	3
20160710	mobile web	35
20160711	mobile web	1
20160712	mobile web	1
20160713	mobile app	12
20160713	mobile web	3
20160714	mobile app	1
20160714	mobile web	2
20160715	mobile web	3
20160716	mobile web	32
20160717	mobile app	3
20160717	mobile web	28
20160718	mobile web	2
20160719	mobile web	5
20160720	mobile web	1
20160721	mobile app	1
20160722	mobile app	1
20160722	mobile web	1
20160723	mobile app	7
20160723	mobile web	16
20160724	mobile app	7
20160724	mobile web	15
20160725	mobile app	2
20160725	mobile web	6
20160726	mobile app	1
20160726	mobile web	2
20160727	mobile web	5
20160728	mobile web	3
20160729	mobile app	1
20160729	mobile web	13
20160730	mobile app	1
20160730	mobile web	4
20160731	mobile web	24
20160801	mobile app	4
20160801	mobile web	19
20160802	mobile app	1
20160802	mobile web	36
20160803	mobile app	1
20160803	mobile web	3
20160804	mobile app	8
20160804	mobile web	5
20160805	mobile app	3
20160805	mobile web	16
20160806	mobile app	7
20160806	mobile web	1
20160807	mobile app	2
20160807	mobile web	5
20160808	mobile web	5
20160809	mobile app	2
20160809	mobile web	7
20160810	mobile app	7
20160810	mobile web	7
20160811	mobile app	2
20160811	mobile web	4
20160812	mobile web	3
20160813	mobile web	2
20160814	mobile app	1
20160814	mobile web	4
20160815	mobile app	5
20160815	mobile web	24
20160816	mobile web	3
20160817	mobile web	5
20160818	mobile app	5
20160818	mobile web	9
20160819	mobile app	13
20160819	mobile web	8
20160820	mobile app	1
20160820	mobile web	3
20160821	mobile web	23
20160822	mobile app	3
20160822	mobile web	6
20160823	mobile web	11
20160824	mobile app	5
20160824	mobile web	17
20160825	mobile app	6
20160825	mobile web	42
20160826	mobile app	1
20160826	mobile web	5
20160827	mobile app	3
20160827	mobile web	6
20160828	mobile app	6
20160828	mobile web	10
20160829	mobile app	4
20160829	mobile web	1
20160830	mobile web	7
20160831	mobile app	4
20160831	mobile web	1
20160901	mobile web	1
20160902	mobile web	2
20160903	mobile web	4
20160904	mobile app	1
20160904	mobile web	6
20160905	mobile web	12
20160906	mobile web	3
20160907	mobile app	1
20160908	mobile app	2
20160908	mobile web	3
20160909	mobile app	1
20160909	mobile web	7
20160910	mobile app	2
20160910	mobile web	2
20160911	mobile app	2
20160912	mobile web	3
20160913	mobile app	4
20160913	mobile web	1
20160914	mobile app	1
20160915	mobile app	1
20160915	mobile web	5
20160916	mobile web	3
20160917	mobile app	3
20160917	mobile web	4
20160918	mobile web	8
20160919	mobile web	2
20160920	mobile app	5
20160920	mobile web	4
20160922	mobile app	7
20160922	mobile web	1
20160924	mobile app	1
20160924	mobile web	1
20160925	mobile app	10
20160925	mobile web	4
20160926	mobile app	1
20160926	mobile web	1
20160927	mobile web	1
20160928	mobile web	1
20160929	mobile web	1
20160930	mobile app	5
20160930	mobile web	6
20161001	mobile web	1
20161002	mobile app	5
20161002	mobile web	2
20161003	mobile web	2
20161004	mobile web	3
20161005	mobile app	1
20161006	mobile app	5
20161006	mobile web	3
20161007	mobile app	1
20161007	mobile web	6
20161008	mobile web	2
20161009	mobile app	1
20161009	mobile web	2
20161010	mobile web	3
20161011	mobile app	6
20161011	mobile web	12
20161012	mobile app	13
20161012	mobile web	19
20161013	mobile app	4
20161013	mobile web	6
20161014	mobile app	1
20161014	mobile web	7
20161015	mobile app	5
20161015	mobile web	6
20161016	mobile app	5
20161016	mobile web	7
20161017	mobile app	7
20161017	mobile web	9
20161018	mobile app	2
20161018	mobile web	3
20161019	mobile app	2
20161019	mobile web	9
20161020	mobile app	1
20161020	mobile web	2
20161021	mobile app	2
20161021	mobile web	3
20161022	mobile app	1
20161022	mobile web	1
20161023	mobile app	3
20161023	mobile web	4
20161024	mobile app	2
20161024	mobile web	3
20161025	mobile app	1
20161025	mobile web	4
20161026	mobile app	4
20161026	mobile web	4
20161027	mobile app	2
20161027	mobile web	5
20161028	mobile app	3
20161028	mobile web	3
20161029	mobile app	1
20161029	mobile web	2
20161030	mobile app	1
20161030	mobile web	4
20161031	mobile app	1
20161031	mobile web	5
20161101	mobile app	1
20161101	mobile web	3
20161103	mobile app	1
20161103	mobile web	4
20161104	mobile web	5
20161105	mobile app	1
20161105	mobile web	3
20161106	mobile app	1
20161106	mobile web	6
20161107	mobile web	2
20161109	mobile web	1
20161110	mobile app	1
20161110	mobile web	1
20161111	mobile app	3
20161111	mobile web	12
20161112	mobile app	1
20161112	mobile web	3
20161113	mobile web	2
